CGscore_indel_gene_count_2	ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	HI_DDDperc_haploinsufficient_gene_count	morbidGene_count
0	0	-10.0	0.01188804	1	0	0
0	0	-10.0	0.0	0	0	0
1	7	1.14892983567138	-1.0	71	2	8
0	0	-10.0	-1.0	1	0	0
0	0	-2.62354415217069	0.00040848	9	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	7	2.8382315800597597	-1.0	54	1	8
0	0	0.9880167666717208	0.0	128	0	0
1	8	1.57483582208345	-1.0	77	3	17
1	15	1.4420251365316699	-1.0	93	10	13
0	5	0.389701953598594	-1.0	85	3	8
2	9	1.3035119827160901	-1.0	147	2	13
0	0	0.56479108503472	0.0	70	0	0
0	1	0.56479108503472	-1.0	70	1	2
0	1	0.38797326119908004	-1.0	1	0	0
1	1	1.30998296999155	-1.0	2	1	1
0	0	0.6220160853259289	-1.0	1	1	1
0	1	-10.0	-1.0	11	0	1
0	0	-0.807902299547855	0.0	80	0	0
1	4	1.00350542884093	-1.0	47	0	7
0	0	-10.0	0.02174433	3	0	0
1	8	2.0425658364898704	-1.0	85	7	14
3	5	-10.0	-1.0	13	1	3
0	0	-10.0	0.0	0	0	0
0	0	0.23431150287524202	-1.0	1	0	0
1	1	0.8377848886925849	0.09726091	1	1	1
82	160	-10.0	-1.0	835	49	148
0	0	0.196552092065151	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	3	-1.27395095198562	-1.0	24	0	2
0	1	0.366939177925565	-1.0	16	0	5
0	1	0.36632023016015997	0.00179233	1	0	1
0	0	-10.0	-1.0	1	0	0
1	3	1.38582011745918	-1.0	6	1	1
0	1	0.627848831507224	-1.0	2	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-2.62354415217069	0.0	28	0	0
0	0	0.584413299731105	-1.0	2	1	1
1	1	-0.0656499860581845	0.00067254	2	1	1
0	1	-2.62354415217069	0.00024180000000000002	20	1	2
0	0	-1.44756015577532	-1.0	2	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
1	4	3.02431022082542	-1.0	83	5	9
0	0	-10.0	0.0010754000000000002	1	0	0
0	0	-10.0	0.00316681	1	0	0
0	0	-10.0	0.11267606	3	0	0
0	0	-10.0	0.0	0	0	0
1	1	0.163113245512124	0.00083642	1	0	1
0	0	-10.0	0.00760456	1	0	0
0	1	-2.35867841959438	0.0089907	1	0	0
0	1	-0.0638911318757905	-1.0	1	0	0
0	1	1.49854400565203	-1.0	9	0	1
0	0	0.342234477174007	0.00083642	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-1.72971111424726	0.0	29	0	0
1	1	0.7080175182787819	0.01217862	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00063387	1	0	0
0	0	-2.62354415217069	0.00300954	1	1	1
0	3	1.10692331271928	-1.0	14	1	2
0	0	-10.0	0.05144478	10	0	0
3	9	0.724465077213498	-1.0	53	3	9
0	0	-10.0	0.00016175	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	1.21134556353818	0.00080705	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00035842	1	0	0
0	0	-0.258476462453665	-1.0	1	0	1
1	11	1.14601672113286	-1.0	103	5	14
0	0	-10.0	0.0104905	3	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00120696	1	0	1
0	5	0.457539936517261	-1.0	30	7	4
0	0	-10.0	0.0	0	0	0
0	0	1.02593120295503	-1.0	1	0	1
0	0	-10.0	0.19165998	1	0	0
0	0	0.667317595666427	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	0.489398329069109	-1.0	1	0	0
1	7	2.37448020126227	-1.0	49	5	9
0	0	-10.0	-1.0	10	0	0
0	0	-10.0	0.0	0	0	0
0	4	-1.72971111424726	0.00030636	30	2	6
0	0	-10.0	0.01955637	1	0	0
1	2	1.99563169699579	-1.0	11	2	2
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00101112	1	0	0
0	0	0.7800835235622909	-1.0	1	0	1
1	5	1.7720140434745801	-1.0	30	1	1
0	0	-10.0	0.02532497	1	0	0
0	0	0.5669351081979089	0.00035881	1	0	0
0	0	0.25727903883495395	0.01948579	1	0	0
0	2	0.0796823866230987	-1.0	15	0	2
0	0	-10.0	0.00018462	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.03757062	12	0	0
0	0	-10.0	-1.0	1	1	1
0	0	0.3722116288573761	-1.0	9	0	1
0	5	0.762763298652388	-1.0	84	0	9
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	2	0	0
0	1	-2.29389280386687	-1.0	13	0	2
0	0	-10.0	0.0	0	0	0
0	0	-2.2479030145021	0.00281457	3	0	1
0	0	-2.62354415217069	-1.0	2	0	1
0	0	-10.0	-1.0	1	0	0
0	0	0.836418781096794	-1.0	1	1	1
1	1	0.7165075053003102	-1.0	1	1	1
0	0	-10.0	0.0	0	0	0
1	17	1.2755743189836102	-1.0	143	8	20
0	0	-10.0	-1.0	4	0	0
0	0	-2.62354415217069	0.00014535	1	0	0
0	0	-2.22770991938138	0.00014535	1	1	1
0	1	2.37448020126227	0.00016489	1	1	0
0	0	-10.0	0.00101275	1	0	0
1	1	-10.0	-1.0	2	1	1
0	0	0.404812183233461	-1.0	3	0	0
0	13	1.29231994213647	-1.0	186	4	23
0	0	-10.0	0.0	0	0	0
1	4	2.13007280603285	-1.0	26	0	5
0	4	1.25967251571648	-1.0	18	0	1
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	1	0.943873241812015	1.0	1	1	1
0	0	-10.0	0.12574628	6	1	0
0	0	-10.0	0.0	0	0	0
1	1	-1.26902905580439	-1.0	2	0	1
0	0	-10.0	0.0	0	0	0
0	0	-0.152278688104069	-1.0	3	0	0
0	0	-10.0	0.0	0	0	0
0	2	-2.62354415217069	0.00026427	15	1	3
0	6	0.766078617788544	-1.0	35	4	6
0	0	-2.62354415217069	-1.0	1	0	0
0	0	-10.0	0.00306086	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.133670507473905	0.00010212	3	0	0
0	0	-10.0	0.04823385	7	0	0
0	0	-10.0	0.0	5	0	0
0	0	-2.62354415217069	-1.0	4	0	0
0	5	1.00760183476016	-1.0	32	3	2
0	0	-10.0	0.12589413	2	0	0
1	0	-0.5877813176035911	-1.0	1	0	1
0	0	-0.82710270585869	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.735399952986438	0.0255511	1	0	0
0	1	0.647942887216281	0.00035742	1	1	0
0	0	-10.0	0.00340659	1	0	0
0	0	-10.0	0.00751148	3	0	0
0	0	-10.0	-1.0	10	0	0
1	6	1.48713163573331	-1.0	52	4	5
0	0	-10.0	0.00024009999999999998	1	0	0
0	0	-10.0	-1.0	1	0	0
0	0	0.7582624617418701	-1.0	1	0	0
0	0	-2.62354415217069	0.00245817	1	1	0
0	1	-0.9253465230623341	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.2443866952871929	0.00095591	2	0	0
1	2	1.17748517777928	-1.0	46	2	6
4	19	1.06559126337403	-1.0	123	10	13
0	0	-10.0	0.0	0	0	0
0	0	1.2755743189836102	-1.0	1	0	1
1	11	0.444476334476984	-1.0	77	0	9
2	10	1.3035119827160901	-1.0	150	2	13
0	0	-10.0	-1.0	1	0	0
0	0	-2.62354415217069	0.0019030999999999998	1	0	1
0	0	-10.0	0.01478307	21	0	0
1	6	-0.807902299547855	-1.0	77	5	10
0	1	0.252932427725493	-1.0	2	0	0
0	0	0.150349225537104	-1.0	1	0	0
0	0	-10.0	-1.0	3	1	0
0	0	-10.0	-1.0	11	0	0
0	1	-10.0	0.00245108	1	1	0
1	3	0.10657341999334	-1.0	28	1	2
0	0	0.16826002951572694	0.2287415	1	0	0
0	1	-1.07334718467263	0.00631239	1	1	1
1	5	0.819894698846229	-1.0	26	4	8
0	0	-10.0	0.0	0	0	0
0	0	2.13884925891458	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
1	1	-10.0	-1.0	1	1	1
1	5	1.50401679034019	-1.0	51	0	6
1	11	1.32849163577931	-1.0	61	8	13
0	0	-10.0	0.0	0	0	0
0	0	0.19145806828448106	-1.0	1	0	0
0	1	1.4405822278048799	0.01473079	1	0	0
0	1	-10.0	-1.0	1	1	0
0	0	0.37348332831999503	-1.0	1	0	1
0	0	-0.2921238367834389	-1.0	1	0	0
0	0	-2.62354415217069	-1.0	1	0	0
0	1	-2.62354415217069	-1.0	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	1.1611281711623602	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
2	15	1.3035119827160901	-1.0	174	6	16
0	0	-10.0	0.01478307	29	0	0
0	0	-0.313203676664416	0.09153258	1	0	0
0	0	-0.9163735234291492	-1.0	2	0	1
1	4	1.6985972086399201	-1.0	18	0	2
0	0	-10.0	0.0	0	0	0
0	0	0.152818946874673	0.0	91	0	0
1	5	-1.30437956536809	-1.0	63	4	6
0	1	0.47184646935960395	0.00047795	1	0	0
0	0	-10.0	0.0	0	0	0
1	1	0.20011095694668	-1.0	4	3	1
0	0	0.840207497787767	0.01109617	1	0	0
0	0	-10.0	-1.0	1	0	0
2	10	1.3035119827160901	-1.0	150	2	13
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.0014312	1	0	1
0	0	-1.3575120192205	0.06698312	1	0	0
1	1	-10.0	-1.0	6	0	1
0	0	-10.0	-1.0	1	0	0
0	1	-1.2035025302904399	0.19517697	1	1	1
1	3	0.188704531318703	-1.0	45	1	5
2	22	1.63859821585862	-1.0	235	18	19
0	1	0.98512539090814	0.00059744	1	0	0
0	0	0.584413299731105	-1.0	1	1	1
0	1	1.13675412944861	-1.0	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	1
0	0	-1.18278709618643	0.00045954	2	1	0
0	0	-0.788320743832027	0.00143386	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.01082259	4	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
1	5	-0.807902299547855	-1.0	69	5	10
0	0	-1.7233301785327801	0.00095591	1	0	0
1	9	1.00140180434185	-1.0	46	7	8
0	1	1.13145078898758	-1.0	1	0	1
0	1	0.647942887216281	0.00040744	1	1	0
0	0	-10.0	-1.0	1	0	0
0	1	0.23292574264016	0.05771829	1	1	1
0	0	-10.0	0.0884832	2	0	0
0	0	-10.0	0.00287003	1	0	0
0	0	-10.0	-1.0	3	0	0
1	10	0.888459345591986	-1.0	69	10	8
0	0	-0.8675750651369301	0.00021734	1	0	1
1	16	2.3202856627003703	-1.0	118	4	11
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.00055183	1	1	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.213123029359295	-1.0	1	0	0
0	1	1.01565540626673	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.13846737	3	0	0
0	1	0.623463801924747	-1.0	1	0	1
0	0	0.7467689911315541	0.00059744	1	1	1
1	19	1.5097498550908	-1.0	151	12	25
2	7	1.93084738537485	-1.0	32	1	4
0	0	-0.44823035700075603	-1.0	3	0	1
0	0	-10.0	0.0	0	0	0
0	0	0.8310826457269921	-1.0	5	0	1
0	0	0.8185575591590429	0.06398430000000001	1	0	0
0	0	0.400789709309519	-1.0	1	0	0
0	7	1.29773460843339	-1.0	79	3	8
1	0	-1.54945003137674	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
1	1	0.629722049524205	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-0.2443866952871929	0.00095591	2	0	0
0	0	-10.0	0.07194083	1	0	0
0	0	0.6619751599502299	-1.0	5	0	0
0	1	0.674045204445602	0.14031657	1	0	1
0	0	-0.807902299547855	0.0	81	0	0
0	0	-10.0	0.00065958	17	0	1
0	0	-0.6397563235797951	-1.0	1	0	0
0	0	-10.0	0.03492216	1	0	0
0	0	1.1837135175726101	-1.0	1	0	1
2	12	1.86096310670546	-1.0	46	11	9
1	6	0.9880167666717208	-1.0	119	2	9
0	0	0.45719373277624503	-1.0	4	0	0
0	0	-1.27395095198562	0.0	58	0	0
0	0	-10.0	0.02298449	12	0	0
4	20	1.06559126337403	-1.0	184	10	18
0	0	-10.0	0.10357003	1	0	0
0	0	-2.29537433642867	0.00036337	1	0	0
0	0	0.138499668782638	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	4	1.23012088580954	-1.0	41	2	7
0	0	-10.0	0.00058401	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.681277350108214	0.00059744	1	0	0
0	0	-10.0	-1.0	1	0	0
0	0	0.31445462994103	-1.0	2	0	0
0	0	-2.5199029236475696	0.00116822	1	0	0
0	0	-10.0	0.00914461	4	0	1
1	1	0.9995356164658259	-1.0	10	1	4
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	-1.0	2	0	0
0	0	-10.0	-1.0	1	0	1
0	0	-10.0	-1.0	1	0	0
0	3	0.8956774250643059	-1.0	7	2	3
0	0	-10.0	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	5	1.5446501977012101	-1.0	27	5	5
1	13	1.42984751071446	-1.0	143	5	16
0	0	0.11902845110864999	0.17534608	1	0	0
2	20	1.63859821585862	-1.0	176	8	19
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.11584327	2	0	0
0	1	-2.4936458670035	-1.0	3	1	1
1	6	0.9880167666717208	-1.0	111	2	9
0	1	-0.6087804885618929	-1.0	1	0	0
1	0	-10.0	-1.0	1	1	1
1	0	-2.62354415217069	0.0007553999999999999	14	0	2
1	0	-10.0	-1.0	2	0	2
0	0	0.027489230575084997	-1.0	1	0	0
0	11	1.29212189495688	-1.0	120	1	19
0	1	0.6607192907987061	-1.0	1	1	0
0	1	0.545296990646531	-1.0	5	0	1
0	0	-10.0	0.01532125	1	0	0
0	0	-2.62354415217069	0.00117925	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	3	1.22911575018949	-1.0	20	2	4
1	1	-10.0	-1.0	5	0	1
1	1	-10.0	0.14073495	2	0	1
1	0	-10.0	-1.0	1	0	1
0	5	1.00760183476016	-1.0	27	3	1
0	0	-10.0	-1.0	1	0	0
0	10	1.29773460843339	-1.0	101	3	12
1	5	0.819894698846229	-1.0	38	4	8
0	0	0.4039687356664121	-1.0	1	0	1
1	3	0.188704531318703	-1.0	44	1	5
0	0	-0.530860260995775	-1.0	1	0	0
0	0	0.667824595611578	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	6	0.157235840337764	-1.0	62	1	5
0	0	-10.0	0.01620181	14	0	0
0	0	-10.0	0.0	0	0	0
1	11	1.7720140434745801	-1.0	118	5	11
1	1	1.2017802643594	-1.0	2	1	1
0	2	-2.62354415217069	0.00026427	28	1	2
1	20	1.3873603476144498	-1.0	118	6	20
0	0	-2.62354415217069	-1.0	1	0	0
1	5	1.04439189654375	-1.0	50	2	7
0	0	0.566937298892593	-1.0	2	0	0
0	4	-1.72971111424726	-1.0	47	2	6
1	0	-10.0	-1.0	1	0	1
1	2	0.807956255516697	-1.0	6	0	1
0	0	-0.0573383556652576	-1.0	1	0	0
1	13	1.02879269617358	-1.0	153	11	11
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00036337	1	0	0
1	4	1.00350542884093	-1.0	40	0	6
0	0	-10.0	0.00097457	10	1	1
0	0	-10.0	0.0	0	0	0
0	0	0.0527059235745328	-1.0	1	0	0
0	0	-2.3680571756634703	0.00076229	1	0	1
0	1	0.47184646935960395	0.00047795	1	0	0
0	0	0.23960850563118904	-1.0	1	0	0
1	1	-0.0287201438788528	-1.0	1	0	1
0	0	0.4396055246407461	-1.0	3	0	0
2	5	-0.5886240209393829	-1.0	22	3	1
0	0	-0.11344757915585699	-1.0	1	0	0
0	11	1.50061621258721	-1.0	75	11	9
1	1	1.13675412944861	-1.0	3	2	1
0	1	0.11905116427770099	-1.0	2	1	0
0	16	1.55813762358154	-1.0	148	9	19
0	0	-10.0	0.00010212	1	1	1
1	2	1.99563169699579	-1.0	9	2	2
0	5	1.28008098953073	-1.0	88	4	13
0	3	-1.72971111424726	0.00030636	32	2	5
0	0	-10.0	-1.0	1	0	0
0	0	0.43334601108705295	0.00730717	1	0	0
0	0	-10.0	0.0	0	0	0
0	2	1.6020878261832499	-1.0	57	1	3
0	0	-1.50237569200607	-1.0	1	0	1
0	0	-10.0	0.0	0	0	0
0	0	0.43239493064285495	-1.0	5	2	2
0	3	0.56479108503472	-1.0	104	1	3
0	0	-2.00368621056646	0.07960239999999999	1	0	0
0	0	-10.0	0.00094156	3	0	0
0	0	-10.0	0.0	0	0	0
1	1	0.916361816312982	-1.0	1	1	1
0	0	-10.0	0.00345097	5	0	1
0	1	0.966469070729804	-1.0	1	0	0
0	2	-2.62354415217069	0.00026427	9	1	3
0	0	-1.34510520489416	0.05385656	1	0	0
0	0	-10.0	0.02305328	1	0	0
0	0	-0.716759967816819	0.09140637	1	0	0
0	8	0.823568869834045	-1.0	104	0	11
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-0.374421311446558	0.03882207	1	1	0
0	0	0.0245374827372099	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0104905	3	0	0
0	3	1.22911575018949	-1.0	23	2	4
1	4	1.38582011745918	-1.0	77	3	4
0	0	-10.0	0.0	0	0	0
0	0	0.61637364984207	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.01478307	28	0	0
0	0	-10.0	-1.0	1	0	0
1	5	1.7720140434745801	-1.0	30	1	1
0	0	-0.0315127450584532	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00035842	1	0	0
2	4	1.08960221098989	-1.0	32	6	7
0	1	0.995864890968698	-1.0	1	1	1
0	0	-10.0	-1.0	1	0	0
0	0	-2.54519694243373	0.01209874	1	0	1
0	0	-1.7090717102035902	-1.0	1	0	1
2	20	1.25080150879943	-1.0	218	17	33
0	0	0.7582624617418701	0.0345351	1	0	0
0	0	-10.0	0.0	3	0	0
0	0	-10.0	-1.0	1	0	0
1	2	0.629722049524205	-1.0	7	0	2
1	8	2.37448020126227	-1.0	62	7	13
0	0	-10.0	0.0	0	0	0
0	0	-2.30078736025692	-1.0	1	0	0
0	0	0.29623312365864	-1.0	1	0	0
0	1	1.20996384516475	-1.0	1	1	1
0	0	-2.62354415217069	0.01171318	1	0	1
0	0	-0.95418434262616	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.026740899999999998	1	1	1
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0002907	1	0	0
1	7	2.37448020126227	-1.0	51	5	9
2	16	1.41849104353075	-1.0	80	12	15
0	0	-10.0	0.00711354	4	0	2
0	1	0.9163220827461259	-1.0	1	1	1
0	0	-10.0	0.0	0	0	0
0	1	-10.0	-1.0	1	0	0
1	5	1.7720140434745801	-1.0	30	1	1
0	0	-2.62354415217069	0.00025529999999999997	1	0	1
0	0	-10.0	0.0	0	0	0
1	11	1.8647185976923304	-1.0	119	5	10
0	0	-0.235775829353595	-1.0	1	1	0
1	8	1.7251395123869395	-1.0	43	4	6
0	0	-10.0	0.0	0	0	0
0	1	0.940186788437991	-1.0	22	0	4
0	1	-2.42888393506331	0.00036014	1	0	0
0	0	-0.95418434262616	0.00059809	1	0	0
0	0	-10.0	0.0	0	0	0
1	8	1.14601672113286	-1.0	54	5	8
0	0	-10.0	0.0	0	0	0
1	3	0.188704531318703	-1.0	91	1	5
0	6	1.0038450943421502	-1.0	30	1	4
1	10	1.53927862132312	-1.0	138	6	15
0	13	1.55813762358154	-1.0	114	8	17
0	1	0.923572899876962	-1.0	1	0	0
0	0	0.213417996180385	-1.0	3	1	0
0	0	-1.7134736865814495	-1.0	2	0	0
1	5	1.50401679034019	-1.0	47	0	6
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	3	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
1	2	0.635132061570026	-1.0	6	2	2
0	1	1.00657149428705	-1.0	1	0	0
0	0	-10.0	-1.0	3	0	0
0	0	-10.0	0.0	0	0	0
0	4	-1.72971111424726	-1.0	44	2	6
0	0	-10.0	0.04527611	1	0	0
0	7	1.42984751071446	-1.0	50	1	4
1	1	-10.0	-1.0	6	0	1
0	0	-0.0473026500041673	-1.0	1	0	0
0	4	0.20079176691925305	-1.0	33	0	3
0	0	-10.0	-1.0	25	0	0
0	1	0.545296990646531	-1.0	5	0	1
0	0	-1.72971111424726	0.0	32	0	0
0	0	-10.0	0.00379823	1	0	0
0	1	0.98512539090814	0.00059744	1	0	0
0	0	-10.0	-1.0	1	0	0
2	9	1.93084738537485	-1.0	56	3	7
1	2	1.17748517777928	-1.0	40	2	6
0	1	-0.221339959840222	-1.0	1	1	0
0	0	-1.23669995637749	-1.0	1	1	1
0	4	0.157235840337764	-1.0	51	1	4
0	0	-10.0	0.0	0	0	0
0	0	-0.0312641498024113	0.00024734	2	0	0
0	4	-1.27395095198562	-1.0	54	1	4
0	0	-10.0	-1.0	1	0	0
0	0	0.198468911137534	-1.0	1	1	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00032979	2	0	1
0	0	-10.0	0.00016489	1	0	0
0	0	1.25080150879943	0.01299053	1	0	0
0	0	-10.0	0.0	0	0	0
1	6	1.1654041122598702	-1.0	54	12	8
0	0	-10.0	0.00377963	2	0	1
0	0	-10.0	0.0	0	0	0
1	8	1.7720140434745801	-1.0	74	1	6
0	2	1.31122738847719	-1.0	7	1	1
0	0	-0.036997952848437	0.02983765	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-2.62354415217069	0.0019030999999999998	1	0	1
1	5	1.3172492498429198	-1.0	36	3	5
1	1	0.76814238887802	-1.0	1	1	0
0	0	-10.0	0.0	0	0	0
0	1	0.0348596568076319	0.00179233	1	0	0
0	0	-0.8631720895875942	-1.0	1	0	0
0	0	0.110609011097513	-1.0	1	0	0
0	8	1.33407151944472	-1.0	86	3	9
0	0	-10.0	0.0	0	0	0
1	1	-0.15319505281182	-1.0	2	0	2
0	2	1.8265513064118701	-1.0	71	2	4
0	1	0.7794677702254009	0.00276778	1	0	0
0	5	1.06559126337403	-1.0	36	3	2
0	0	-10.0	0.0	0	0	0
1	1	1.30998296999155	-1.0	2	1	1
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	0.7197427795327499	0.00030636	3	0	1
0	0	-10.0	0.0	0	0	0
1	4	1.7720140434745801	-1.0	27	1	1
0	0	-10.0	0.0	0	0	0
0	0	0.342234477174007	-1.0	1	0	0
0	0	-10.0	0.00023898	1	0	0
0	0	-10.0	0.02062326	1	0	0
1	5	1.2060549074984699	-1.0	66	2	8
0	1	-1.8166030819356496	0.01322277	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0013294000000000001	1	0	1
1	1	0.76814238887802	-1.0	5	1	0
0	0	-10.0	0.00780018	2	0	0
0	0	-0.5402582252472601	0.00228833	6	0	0
0	1	1.28008098953073	-1.0	26	2	3
4	27	1.2476110370621898	-1.0	229	11	24
0	9	0.842793331898713	-1.0	31	1	3
0	0	-1.18278709618643	0.00449967	1	1	0
0	1	0.730841841387886	0.00073577	1	0	0
0	0	-10.0	0.0013294000000000001	1	0	1
0	0	-10.0	0.0	0	0	0
1	5	1.50401679034019	-1.0	42	0	5
0	0	-10.0	0.0	0	0	0
1	10	1.25680843419429	-1.0	105	10	14
0	6	1.32849163577931	-1.0	45	6	12
0	1	0.6294117493994	-1.0	1	1	0
0	1	0.490664535249188	-1.0	1	1	0
0	0	-10.0	0.0	0	0	0
0	1	-2.62354415217069	0.00024180000000000002	21	1	2
0	1	-1.08683315802031	-1.0	4	1	0
0	1	0.8741061858536909	0.05899865	1	1	0
0	0	-10.0	0.0	0	0	0
0	0	-0.7104323707031078	-1.0	3	0	1
0	0	-10.0	0.0	0	0	0
1	1	-0.0656499860581845	0.00010212	2	1	1
0	0	-0.725886456963524	-1.0	1	0	1
0	0	-10.0	0.0105548	1	0	0
0	0	-10.0	0.0	0	0	0
0	1	-10.0	-1.0	1	1	1
0	1	1.4656373271023797	-1.0	1	1	1
0	0	0.563947177367305	0.00014535	1	1	1
1	6	-0.807902299547855	-1.0	77	5	10
106	214	-10.0	-1.0	1157	63	197
0	0	-10.0	0.00030636	1	0	0
0	0	-10.0	-1.0	2	0	0
3	4	1.2802190154917	-1.0	36	1	6
0	4	0.20079176691925305	-1.0	29	0	3
0	2	1.30518759974948	-1.0	66	2	6
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	1	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.00193798	4	0	0
0	0	-10.0	0.00780018	2	0	0
0	8	1.21229228138206	-1.0	91	4	3
0	1	0.6348168264209061	-1.0	1	1	0
0	0	-2.29389280386687	0.0	11	0	0
0	0	0.5132813632877841	-1.0	25	1	2
1	1	-10.0	-1.0	1	1	1
0	0	-0.115228839812832	0.00117925	1	0	1
0	1	-10.0	-1.0	3	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	-1.0	5	0	0
1	5	-0.807902299547855	-1.0	68	5	10
0	0	-10.0	0.00200331	1	0	0
0	3	-1.72971111424726	0.00030636	29	2	5
0	0	-10.0	0.0	0	0	0
1	1	1.2802190154917	-1.0	2	0	1
2	2	-10.0	-1.0	19	0	1
0	0	-10.0	0.00071693	1	0	0
0	0	-10.0	0.00018462	5	0	2
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	0	-10.0	0.0	0	0	0
0	5	0.95012749945153	-1.0	35	7	1
0	6	1.7251395123869395	-1.0	34	3	5
0	0	-2.3399811965578796	0.00024009999999999998	1	0	0
0	1	-0.4053976416683849	-1.0	1	1	1
0	0	-10.0	0.0	0	0	0
0	0	0.228455493713901	-1.0	1	0	0
0	0	-10.0	-1.0	3	0	0
0	0	-2.62354415217069	0.00306086	6	0	0
0	6	1.7251395123869395	-1.0	31	3	4
0	1	0.38797326119908004	-1.0	2	0	0
0	0	1.13550061584843	0.06419329	1	0	0
0	0	-0.807902299547855	-1.0	22	1	5
0	3	1.7251395123869395	-1.0	17	2	4
1	0	0.386039741288575	-1.0	1	1	1
0	5	1.28008098953073	-1.0	73	3	12
1	6	1.07012699797617	-1.0	34	6	9
0	0	-0.6219305804646309	-1.0	1	0	0
0	2	1.13200402237426	-1.0	16	1	2
0	0	-10.0	-1.0	2	0	0
0	0	-10.0	0.0	0	0	0
0	1	-0.156068886506676	0.00119489	2	0	0
0	0	-2.62354415217069	0.00082875	1	0	0
0	0	-10.0	0.00376266	23	0	0
1	1	0.8176268092942901	0.0006437999999999999	1	1	1
0	0	0.691574460736017	0.02927497	1	0	0
0	0	0.41073154218264507	-1.0	2	0	1
0	0	-10.0	0.0	0	0	0
